pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_b16a_bendesc_yn	pbp_b16a_bendesc_ehc	pbp_b16a_bendesc_amo_oe	pbp_b16a_bendesc_lim_oe	pbp_b16a_bendesc_numv_oe	pbp_b16a_bendesc_per_oe	pbp_b16a_bendesc_amo_pc	pbp_b16a_bendesc_lim_pc	pbp_b16a_bendesc_numv_pc	pbp_b16a_bendesc_per_pc	pbp_b16a_bendesc_amo_ft	pbp_b16a_bendesc_lim_ft	pbp_b16a_bendesc_numv_ft	pbp_b16a_bendesc_per_ft	pbp_b16a_bendesc_amo_dx	pbp_b16a_bendesc_lim_dx	pbp_b16a_bendesc_numv_dx	pbp_b16a_bendesc_per_dx	pbp_b16a_maxplan_yn	pbp_b16a_maxplan_in_oon	pbp_b16a_maxplan_amt	pbp_b16a_maxplan_per	pbp_b16a_maxenr_yn	pbp_b16a_maxenr_amt	pbp_b16a_maxenr_per	pbp_b16a_coins_yn	pbp_b16a_coins_ehc	pbp_b16a_coins_cserv_sc_pov_yn	pbp_b16a_coins_cserv_sc_pov	pbp_b16a_coins_pct_minov	pbp_b16a_coins_pct_maxov	pbp_b16a_coins_pct_oe	pbp_b16a_coins_pct_maxoe	pbp_b16a_coins_pct_pc	pbp_b16a_coins_pct_maxpc	pbp_b16a_coins_pct_ft	pbp_b16a_coins_pct_maxft	pbp_b16a_coins_pct_dx	pbp_b16a_coins_pct_maxdx	pbp_b16a_ded_yn	pbp_b16a_ded_amt	pbp_b16a_copay_yn	pbp_b16a_copay_ehc	pbp_b16a_copay_cserv_sc_pov_yn	pbp_b16a_copay_cserv_sc_pov	pbp_b16a_copay_amt_ovmin	pbp_b16a_copay_amt_ovmax	pbp_b16a_copay_amt_oemin	pbp_b16a_copay_amt_oemax	pbp_b16a_copay_amt_pcmin	pbp_b16a_copay_amt_pcmax	pbp_b16a_copay_amt_ftmin	pbp_b16a_copay_amt_ftmax	pbp_b16a_copay_amt_dxmin	pbp_b16a_copay_amt_dxmax	pbp_b16a_auth_yn	pbp_b16a_refer_yn	pbp_b16b_bendesc_yn	pbp_b16b_bendesc_ehc	pbp_b16b_bendesc_amo_es	pbp_b16b_bendesc_lim_es	pbp_b16b_bendesc_numv_es	pbp_b16b_bendesc_per_es	pbp_b16b_bendesc_amo_ds	pbp_b16b_bendesc_lim_ds	pbp_b16b_bendesc_numv_ds	pbp_b16b_bendesc_per_ds	pbp_b16b_bendesc_amo_rs	pbp_b16b_bendesc_lim_rs	pbp_b16b_bendesc_numv_rs	pbp_b16b_bendesc_per_rs	pbp_b16b_bendesc_amo_end	pbp_b16b_bendesc_lim_end	pbp_b16b_bendesc_num_end	pbp_b16b_bendesc_per_end	pbp_b16b_bendesc_amo_peri	pbp_b16b_bendesc_lim_peri	pbp_b16b_bendesc_num_peri	pbp_b16b_bendesc_per_peri	pbp_b16b_bendesc_amo_ext	pbp_b16b_bendesc_lim_ext	pbp_b16b_bendesc_num_ext	pbp_b16b_bendesc_per_ext	pbp_b16b_bendesc_amo_poo	pbp_b16b_bendesc_lim_poo	pbp_b16b_bendesc_numv_poo	pbp_b16b_bendesc_per_poo	pbp_b16b_maxplan_yn	pbp_b16b_maxplan_in_oon	pbp_b16b_maxbene_type	pbp_b16b_maxplan_amt	pbp_b16b_maxplan_per	pbp_b16b_maxenr_yn	pbp_b16b_maxenr_type	pbp_b16b_maxenr_amt	pbp_b16b_maxenr_per	pbp_b16b_coins_yn	pbp_b16b_coins_ehc	pbp_b16b_coins_pct_mc_min	pbp_b16b_coins_pct_mc_max	pbp_b16b_coins_pct_es_min	pbp_b16b_coins_pct_es_max	pbp_b16b_coins_pct_ds_min	pbp_b16b_coins_pct_ds_max	pbp_b16b_coins_pct_rs_min	pbp_b16b_coins_pct_rs_max	pbp_b16b_coins_pct_end_min	pbp_b16b_coins_pct_end_max	pbp_b16b_coins_pct_peri_min	pbp_b16b_coins_pct_peri_max	pbp_b16b_coins_pct_ext_min	pbp_b16b_coins_pct_ext_max	pbp_b16b_coins_pct_poo_min	pbp_b16b_coins_pct_poo_max	pbp_b16b_ded_yn	pbp_b16b_ded_amt	pbp_b16b_copay_yn	pbp_b16b_copay_ehc	pbp_b16b_copay_amt_mc_min	pbp_b16b_copay_amt_mc_max	pbp_b16b_copay_amt_es_min	pbp_b16b_copay_amt_es_max	pbp_b16b_copay_amt_ds_min	pbp_b16b_copay_amt_ds_max	pbp_b16b_copay_amt_rs_min	pbp_b16b_copay_amt_rs_max	pbp_b16b_copay_amt_end_min	pbp_b16b_copay_amt_end_max	pbp_b16b_copay_amt_peri_min	pbp_b16b_copay_amt_peri_max	pbp_b16b_copay_amt_ext_min	pbp_b16b_copay_amt_ext_max	pbp_b16b_copay_amt_poo_min	pbp_b16b_copay_amt_poo_max	pbp_b16b_auth_yn	pbp_b16b_refer_yn
H5425	019	0	1	01	01	H5425_019_0	7	2																																																									2																																			2				2																		2		1	01000000	10.00	10.00															1	1
H5425	020	0	1	01	01	H5425_020_0	7	2																																																									2																																			2				2																		2		1	01000000	20.00	20.00															1	1
H5425	028	0	1	01	01	H5425_028_0	8	1	1110	2	2	2	3	2	2	2	3					2	2	2	3	2				2			2														2		2														2	2	1	0010010					2	2	2	3									2	1											2					2				2																		2		2																		1	1
H5425	029	0	1	01	01	H5425_029_0	7	1	1111	2	1			2	2	2	3	2	2	1	4	2	2	1	4	2				2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				1	01000000	20	20															2		1	10101111			0.00	125.00			0.00	350.00	0.00	395.00	0.00	250.00	0.00	350.00	0.00	350.00	2	2
H5425	030	0	1	01	01	H5425_030_0	7	1	1111	2	1			2	2	2	3	2	2	1	4	2	2	1	4	2				2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				1	01000000	20	20															2		1	10101111			0.00	125.00			0.00	350.00	0.00	395.00	0.00	250.00	0.00	350.00	0.00	350.00	2	2
H5425	031	0	1	01	01	H5425_031_0	7	1	1111	2	1			2	2	2	3	2	2	1	4	2	2	1	4	2				2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				1	01000000	20	20															2		1	10101111			0.00	125.00			0.00	350.00	0.00	395.00	0.00	250.00	0.00	350.00	0.00	350.00	2	2
H5425	033	0	1	01	01	H5425_033_0	8	1	1110	2	2	2	3	2	2	2	3					2	2	2	3	2				2			2														2		2														2	2	1	0010010					2	2	2	3									2	1											2					2				2																		2		2																		1	1
H5425	034	0	1	01	01	H5425_034_0	7	1	1110	2	2	2	3	2	2	2	3					2	2	2	3	2				2			2														2		2														2	2	1	0010010					2	2	2	3									2	1											2					2				2																		2		2																		1	1
H5425	040	0	1	01	01	H5425_040_0	7	1	1110	2	2	2	3	2	2	2	3					2	2	1	4	2				2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				1	01000000	20	20															2		1	10101111			0.00	65.00			15.00	350.00	12.00	275.00	0.00	450.00	30.00	150.00	0.00	375.00	1	1
H5425	045	0	1	01	01	H5425_045_0	7	1	1110	2	2	2	3	2	2	2	3					2	2	1	4	2				2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				1	01000000	20	20															2		1	10101111			0.00	65.00			15.00	350.00	12.00	275.00	0.00	450.00	30.00	150.00	0.00	375.00	1	1
H5425	052	0	1	01	01	H5425_052_0	7	2																																																									2																																			2				2																		2		1	01000000	15.00	15.00															1	1
H5425	053	0	1	01	01	H5425_053_0	7	2																																																									2																																			2				2																		2		1	01000000	25.00	25.00															1	1
H5425	054	0	1	01	01	H5425_054_0	7	2																																																									2																																			2				2																		2		1	01000000	25.00	25.00															1	1
H5425	055	0	1	01	01	H5425_055_0	7	2																																																									2																																			2				2																		2		1	01000000	30.00	30.00															1	1
H5425	064	0	1	01	01	H5425_064_0	7	2																																																									2																																			2				2																		2		2																		1	1
H5425	065	0	1	01	01	H5425_065_0	8	1	1110	2	2	2	3	2	2	2	3					2	2	1	4	2				2			2														2		1	1110	2				10.00	10.00	5.00	5.00			15.00	15.00	2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				2																		2		1	10111111			0.00	1033.00	3.00	15.00	25.00	500.00	25.00	525.00	0.00	375.00	45.00	145.00	30.00	650.00	1	1
H5425	066	0	1	01	01	H5425_066_0	8	1	1110	2	2	2	3	2	2	2	3					2	2	1	4	2				2			2														2		1	1110	2				10.00	10.00	5.00	5.00			15.00	15.00	2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				2																		2		1	10111111			0.00	1033.00	3.00	15.00	25.00	500.00	25.00	525.00	0.00	375.00	45.00	145.00	30.00	650.00	1	1
H5425	067	0	1	01	01	H5425_067_0	8	1	1110	2	2	2	3	2	2	2	3					2	2	1	4	2				2			2														2		1	1110	2				10.00	10.00	5.00	5.00			15.00	15.00	2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				2																		2		1	10111111			0.00	1033.00	3.00	15.00	25.00	500.00	25.00	525.00	0.00	375.00	45.00	145.00	30.00	650.00	1	1
H5425	068	0	1	01	01	H5425_068_0	9	1	1110	2	2	2	3	2	2	2	3					2	2	1	4	2				2			2														2		1	1110	2				10.00	10.00	5.00	5.00			15.00	15.00	2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				2																		2		1	10111111			0.00	1033.00	3.00	15.00	25.00	500.00	25.00	525.00	0.00	375.00	45.00	145.00	30.00	650.00	1	1
H5425	069	0	1	01	01	H5425_069_0	8	1	1110	2	2	2	3	2	2	2	3					2	2	1	4	2				2			2														2		1	1110	2				10.00	10.00	5.00	5.00			15.00	15.00	2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				2																		2		1	10111111			0.00	1033.00	3.00	15.00	25.00	500.00	25.00	525.00	0.00	375.00	45.00	145.00	30.00	650.00	1	1
H5425	070	0	1	01	01	H5425_070_0	8	1	1110	2	2	2	3	2	2	2	3					2	2	1	4	2				2			2														2		1	1110	2				10.00	10.00	5.00	5.00			15.00	15.00	2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				2																		2		1	10111111			0.00	1033.00	3.00	15.00	25.00	500.00	25.00	525.00	0.00	375.00	45.00	145.00	30.00	650.00	1	1
H5425	071	0	1	01	01	H5425_071_0	8	1	1110	2	2	2	3	2	2	2	3					2	2	1	4	2				2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				2																		2		1	10101111			0.00	65.00			15.00	350.00	12.00	275.00	0.00	450.00	30.00	150.00	0.00	375.00	1	1
H5425	072	0	1	01	01	H5425_072_0	8	1	1110	2	2	2	3	2	2	2	3					2	2	1	4	2				2			2														2		2														2	2	1	1111111	2	1			2	1			2	1			2	1			2	1			2	1			2	1			2					2				2																		2		1	10101111			0.00	65.00			15.00	350.00	12.00	275.00	0.00	450.00	30.00	150.00	0.00	375.00	1	1
H5425	073	0	1	01	01	H5425_073_0	8	2																																																									2																																			2				2																		2		1	01000000	35.00	35.00															1	1
H5425	074	0	1	01	01	H5425_074_0	8	1	1110	2	2	2	3	2	2	2	3					2	2	2	3	2				2			2														2		2														2	2	1	0010010					2	2	2	3									2	1											2					2				2																		2		1	01000000	15.00	15.00															1	1
H5425	803	0	1	01	01	H5425_803_0	4	2																																																									2																																			2				1	01000000	20	20															2		2																		1	1
H5425	804	0	1	01	01	H5425_804_0	4	2																																																									2																																			2				1	01000000	20	20															2		2																		1	1
H5427	052	0	1	01	01	H5427_052_0	5	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0000001																					2	2	1	3					2					2				2																		2		2																		2	2
H5427	059	0	1	01	01	H5427_059_0	9	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0000001																					2	2	1	3					2					2				2																		2		2																		2	2
H5427	060	0	1	01	01	H5427_060_0	9	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0000001																					2	2	1	3					2					2				2																		2		2																		2	2
H5427	070	0	1	01	01	H5427_070_0	10	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	072	0	1	01	01	H5427_072_0	9	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	077	0	1	01	01	H5427_077_0	10	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	078	0	1	01	01	H5427_078_0	9	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1001011									2	2	2	3					2	2	5	6	2	2	2	3	2	2	2	6	2					2				2																		2		2																		1	2
H5427	082	0	1	01	01	H5427_082_0	9	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	083	0	1	01	01	H5427_083_0	10	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	087	0	1	01	01	H5427_087_0	9	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1001011									2	2	2	3					2	2	5	6	2	2	2	3	2	2	2	6	2					2				2																		2		2																		1	2
H5427	088	0	1	01	01	H5427_088_0	10	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	089	0	1	01	01	H5427_089_0	9	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	091	0	1	01	01	H5427_091_0	10	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	092	0	1	01	01	H5427_092_0	10	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	093	0	1	01	01	H5427_093_0	10	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	094	0	1	01	01	H5427_094_0	9	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	096	0	1	01	01	H5427_096_0	11	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	098	0	1	01	01	H5427_098_0	11	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5427	099	0	1	01	01	H5427_099_0	11	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	1	6	2				2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	0001011									2	2	1	3					2	2	5	6	2	2	1	3					2					2				2																		2		2																		1	2
H5430	001	0	1	01	01	H5430_001_0	5	1	1111	2	2	1	4	2	2	1	4	2	2	1	3	2	2	1	6	1		2000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1	1	1011111					2	2	1	3	2	2	1	1	2	2	1	6	2	2	1	6	2	2	1	6	2	2	1	6	1		1			2				1	01000000	20	20															2		1	10011111					0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1	1
H5431	001	0	1	01	01	H5431_001_0	6	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	3	6	1		4000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1001001									2	1											2	1			2	1			1		1			2				2																		2		1	11001001	0.00	0.00					0.00	0.00					0.00	0.00	0.00	0.00	2	2
H5431	006	0	1	01	01	H5431_006_0	7	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	3	6	1		4000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1001001									2	1											2	1			2	1			1		1			2				2																		2		1	11001001	0.00	0.00					0.00	0.00					0.00	0.00	0.00	0.00	2	2
H5431	012	0	1	01	01	H5431_012_0	6	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	3	6	1		4000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1001001									2	1											2	1			2	1			1		1			2				2																		2		1	11001001	0.00	0.00					0.00	0.00					0.00	0.00	0.00	0.00	2	2
H5431	013	0	1	01	01	H5431_013_0	6	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	3	6	1		4000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1001001									2	1											2	1			2	1			1		1			2				2																		2		1	11001001	0.00	0.00					0.00	0.00					0.00	0.00	0.00	0.00	2	2
H5431	014	0	1	01	01	H5431_014_0	6	1	1111	2	2	2	3	2	2	2	3	2	2	2	3	2	2	3	6	1		4000.00	3	2			2														2		1	1111	2				0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	2	1	1001001									2	1											2	1			2	1			1		1			2				2																		2		1	11001001	0.00	0.00					0.00	0.00					0.00	0.00	0.00	0.00	2	2
H5433	001	0	1	01	01	H5433_001_0	4	2																																																									2																																			2				2																		2		2																		2	2
H5434	002	0	1	04	01	H5434_002_0	11	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	2				0.00	0.00	0.00	0.00			0.00	0.00	2	2	1	1000001																					2	2	2	3	2	2	2	3	2					2				2																		2		1	11000001	45.00	45.00											0.00	0.00	0.00	0.00	1	2
H5434	023	0	1	04	01	H5434_023_0	7	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	2				0.00	0.00	0.00	0.00			0.00	0.00	2	2	1	1000001																					2	2	2	3	2	2	2	3	2					2				2																		2		1	11000001	45.00	45.00											0.00	0.00	0.00	0.00	1	2
H5434	024	0	1	04	01	H5434_024_0	7	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	2				0.00	0.00	0.00	0.00			0.00	0.00	2	2	1	1000001																					2	2	2	3	2	2	2	3	2					2				2																		2		1	11000001	50.00	50.00											0.00	0.00	0.00	0.00	1	2
H5434	025	0	1	04	01	H5434_025_0	7	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	2				0.00	0.00	0.00	0.00			0.00	0.00	2	2	1	1000001																					2	2	2	3	2	2	2	3	2					2				2																		2		1	11000001	50.00	50.00											0.00	0.00	0.00	0.00	1	2
H5434	026	0	1	04	01	H5434_026_0	7	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	2				0.00	0.00	0.00	0.00			0.00	0.00	2	2	1	1000001																					2	2	2	3	2	2	2	3	2					2				2																		2		1	11000001	45.00	45.00											0.00	0.00	0.00	0.00	1	2
H5434	030	0	1	04	01	H5434_030_0	7	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	2				0.00	0.00	0.00	0.00			0.00	0.00	2	2	1	1000001																					2	2	2	3	2	2	2	3	2					2				2																		2		1	11000001	50.00	50.00											0.00	0.00	0.00	0.00	1	2
H5434	031	0	1	04	01	H5434_031_0	7	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	2				0.00	0.00	0.00	0.00			0.00	0.00	2	2	1	1000001																					2	2	2	3	2	2	2	3	2					2				2																		2		1	11000001	45.00	45.00											0.00	0.00	0.00	0.00	1	2
H5434	032	0	1	04	01	H5434_032_0	7	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	2				0.00	0.00	0.00	0.00			0.00	0.00	2	2	1	1000001																					2	2	2	3	2	2	2	3	2					2				2																		2		1	11000001	45.00	45.00											0.00	0.00	0.00	0.00	1	2
H5434	033	0	1	04	01	H5434_033_0	7	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	2				0.00	0.00	0.00	0.00			0.00	0.00	2	2	1	1000001																					2	2	2	3	2	2	2	3	2					2				2																		2		1	11000001	45.00	45.00											0.00	0.00	0.00	0.00	1	2
H5434	034	0	1	04	01	H5434_034_0	7	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	2				0.00	0.00	0.00	0.00			0.00	0.00	2	2	1	1000001																					2	2	2	3	2	2	2	3	2					2				2																		2		1	11000001	45.00	45.00											0.00	0.00	0.00	0.00	1	2
H5434	035	0	1	04	01	H5434_035_0	8	1	1110	2	2	1	4	2	2	1	4					2	2	1	6	2				2			2														2		1	1110	2				0.00	0.00	0.00	0.00			0.00	0.00	2	2	1	1000001																					2	2	2	3	2	2	2	3	2					2				2																		2		1	11000001	45.00	45.00											0.00	0.00	0.00	0.00	1	2
H5434	801	0	1	04	01	H5434_801_0	2	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H5434	802	0	1	04	01	H5434_802_0	2	2																																																									2																														2					2				1	01000000	20	20															2		2																		1	2
H5435	001	0	1	09	04	H5435_001_0	1	2																																																									2																																			2				1	01000000	20	20															2		2																			
H5435	024	0	1	09	04	H5435_024_0	3	2																																																									2																																			2				1	01000000	20	20															2		2																			
H5439	010	0	1	04	01	H5439_010_0	3	1	1111	3	2	2	3	3	2	2	3	3	2	1	3	3	2	1	3	1	2	1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10101111			50	50			20	20	50	50	50	50	50	50	50	50	2		1	01000000	25.00	25.00															2	2
H5439	011	0	1	04	01	H5439_011_0	5	1	1111	3	2	2	3	3	2	2	3	3	2	1	3	3	2	1	3	1	2	1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10101111			50	50			20	20	50	50	50	50	50	50	50	50	2		1	01000000	25.00	25.00															2	2
H5439	013	0	1	04	01	H5439_013_0	5	1	1111	3	2	2	3	3	2	2	3	3	2	1	3	3	2	1	3	1	2	1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10101111			50	50			20	20	50	50	50	50	50	50	50	50	2		1	01000000	25.00	25.00															2	2
H5439	014	1	1	04	01	H5439_014_1	5	1	1111	3	2	2	3	3	2	2	3	3	2	1	3	3	2	1	3	1	2	1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10101111			50	50			20	20	50	50	50	50	50	50	50	50	2		1	01000000	30.00	30.00															2	2
H5439	014	2	1	04	01	H5439_014_2	5	1	1111	3	2	2	3	3	2	2	3	3	2	1	3	3	2	1	3	1	2	1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10101111			50	50			20	20	50	50	50	50	50	50	50	50	2		1	01000000	30.00	30.00															2	2
H5439	014	3	1	04	01	H5439_014_3	5	1	1111	3	2	2	3	3	2	2	3	3	2	1	3	3	2	1	3	1	2	1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10101111			50	50			20	20	50	50	50	50	50	50	50	50	2		1	01000000	35.00	35.00															2	2
H5439	014	4	1	04	01	H5439_014_4	5	1	1111	3	2	2	3	3	2	2	3	3	2	1	3	3	2	1	3	1	2	1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10101111			50	50			20	20	50	50	50	50	50	50	50	50	2		1	01000000	35.00	35.00															2	2
H5439	015	0	1	04	01	H5439_015_0	5	1	1111	3	2	2	3	3	2	2	3	3	2	1	3	3	2	1	3	1	2	1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10101111			50	50			20	20	50	50	50	50	50	50	50	50	2		1	01000000	40.00	40.00															2	2
H5439	016	1	1	04	01	H5439_016_1	5	1	1111	3	2	2	3	3	2	2	3	3	2	1	3	3	2	1	3	1	2	1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10101111			50	50			20	20	50	50	50	50	50	50	50	50	2		1	01000000	35.00	35.00															2	2
H5439	016	2	1	04	01	H5439_016_2	5	1	1111	3	2	2	3	3	2	2	3	3	2	1	3	3	2	1	3	1	2	1000.00	3	2			2														2		2														2	2	1	1111111	3	1			3	1			3	1			3	1			3	1			3	1			3	1			1		1			2				1	10101111			50	50			20	20	50	50	50	50	50	50	50	50	2		1	01000000	30.00	30.00															2	2
